colour	x	y	showSelectedlegendcolour	PANEL	fill
#00C094	73.1129512195122	4.176	Middle East & North Africa (all income levels)	37	#00C094
#FB61D7	55.008	4.712	Sub-Saharan Africa (all income levels)	37	#FB61D7
#FB61D7	49.5858536585366	6.632	Sub-Saharan Africa (all income levels)	37	#FB61D7
#FB61D7	54.2111707317073	5.565	Sub-Saharan Africa (all income levels)	37	#FB61D7
#F8766D	72.2539268292683	1.821	East Asia & Pacific (all income levels)	37	#F8766D
#C49A00	62.5613170731707	4.463	Europe & Central Asia (all income levels)	37	#C49A00
#F8766D	52.314756097561	6.627	East Asia & Pacific (all income levels)	37	#F8766D
#C49A00	63.207756097561	3.325	Europe & Central Asia (all income levels)	37	#C49A00
#00C094	71.5536585365854	2.51	Middle East & North Africa (all income levels)	37	#00C094
#F8766D	70.238512195122	4.391	East Asia & Pacific (all income levels)	37	#F8766D
#C49A00	66.7459756097561	2.667	Europe & Central Asia (all income levels)	37	#C49A00
#53B400	68.9129024390244	1.801	Latin America & Caribbean (all income levels)	37	#53B400
#FB61D7	49.5676341463415	5.828	Sub-Saharan Africa (all income levels)	37	#FB61D7
#C49A00	67.3107317073171	1.3	Europe & Central Asia (all income levels)	37	#C49A00
#FB61D7	44.791756097561	6.994	Sub-Saharan Africa (all income levels)	37	#FB61D7
#00B6EB	75.9965853658537	1.976	North America	37	#00B6EB
#53B400	73.5280487804878	2.5	Latin America & Caribbean (all income levels)	37	#53B400
#C49A00	66.4326341463415	3.32	Europe & Central Asia (all income levels)	37	#C49A00
#53B400	70.1001951219512	2.641	Latin America & Caribbean (all income levels)	37	#53B400
#53B400	72.379512195122	3.022	Latin America & Caribbean (all income levels)	37	#53B400
#53B400	76.5365609756098	2.704	Latin America & Caribbean (all income levels)	37	#53B400
#F8766D	69.9898536585366	2.473	East Asia & Pacific (all income levels)	37	#F8766D
#F8766D	65.8994878048781	4.667	East Asia & Pacific (all income levels)	37	#F8766D
#F8766D	67.9542682926829	4.677	East Asia & Pacific (all income levels)	37	#F8766D
#00C094	57.7237804878049	7.373	Middle East & North Africa (all income levels)	37	#00C094
#FB61D7	59.0627073170732	3.04	Sub-Saharan Africa (all income levels)	37	#FB61D7
#FB61D7	43.0084878048781	6.209	Sub-Saharan Africa (all income levels)	37	#FB61D7
#FB61D7	51.1242682926829	4.235	Sub-Saharan Africa (all income levels)	37	#FB61D7
#00C094	73.9208292682927	3.055	Middle East & North Africa (all income levels)	38	#00C094
#A58AFF	44.4298048780488	8.004	South Asia	38	#A58AFF
#53B400	74.7317073170732	1.7	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	72.6960731707317	2.478	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	69.4916341463415	1.838	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	43.0616341463415	6.963	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	73.0673902439025	2.657	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	77.3875609756098	1.36	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	78.4804878048781	1.778	East Asia & Pacific (all income levels)	38	#F8766D
#53B400	73.6148048780488	1.979	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	65.4623902439024	2.07	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	71.3479512195122	1.508	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	75.1273902439024	1.641	Latin America & Caribbean (all income levels)	38	#53B400
#A58AFF	63.1965609756098	3.463	South Asia	38	#A58AFF
#C49A00	77.3707317073171	1.6	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	49.3699756097561	6.432	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	70.3512195121951	1.09	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	73.4134634146341	2.913	Middle East & North Africa (all income levels)	38	#00C094
#FB61D7	45.0267073170732	6.136	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	51.6740731707317	6.2	Sub-Saharan Africa (all income levels)	38	#FB61D7
#F8766D	75.4809024390244	2.677	East Asia & Pacific (all income levels)	38	#F8766D
#53B400	61.8657317073171	4.39	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	69.1090975609756	2.451	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	70.6627073170732	2.357	Latin America & Caribbean (all income levels)	38	#53B400
#A58AFF	58.5621463414634	4.256	South Asia	38	#A58AFF
#FB61D7	55.6515365853659	3.746	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	68.4609756097561	1.23	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	73.3007073170732	3.905	Latin America & Caribbean (all income levels)	38	#53B400
#00B6EB	78.4804878048781	1.55	North America	38	#00B6EB
#FB61D7	45.4100243902439	7.068	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	44.8916341463415	5.55	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	54.2834146341463	5.026	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	79.079512195122	1.48	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	50.4899268292683	5.371	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	75.6698048780488	2.254	Latin America & Caribbean (all income levels)	38	#53B400
#FB61D7	51.1915365853659	5.175	Sub-Saharan Africa (all income levels)	38	#FB61D7
#F8766D	70.7663170731707	1.799	East Asia & Pacific (all income levels)	38	#F8766D
#53B400	70.085243902439	2.775	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	77.229512195122	2.616	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	75.7064146341463	1.61	Latin America & Caribbean (all income levels)	38	#53B400
#FB61D7	68.0370487804878	4.221	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	77.5471707317073	1.945	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	73.8248780487805	1.17	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	77.0731707317073	1.35	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	53.1036585365854	5.196	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	75.9451219512195	1.752	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	75.9512195121951	1.9	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	70.1156097560976	3.014	Latin America & Caribbean (all income levels)	38	#53B400
#00C094	69.0256585365854	3.012	Middle East & North Africa (all income levels)	38	#00C094
#53B400	72.1573902439024	3.113	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	69.809756097561	1.24	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	67.0653170731707	3.512	Middle East & North Africa (all income levels)	38	#00C094
#FB61D7	54.0065365853659	5.713	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	78.6041463414634	1.15	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	50.2389512195122	6.561	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	76.8785365853659	1.75	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	67.0375609756098	3.209	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	66.9716097560976	4.544	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	78.3048780487805	1.77	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	60.6049512195122	4.472	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	77.2109756097561	1.72	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	72.4058780487805	2.87	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	70.8139512195122	1.756	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	57.9551219512195	4.866	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	65.2853658536585	2.683	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	54.2402682926829	5.831	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	46.4883414634146	6.232	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	48.5115365853659	5.872	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	78.1365853658537	1.31	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	66.1061463414634	5.058	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	73.5725365853659	3.01	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	44.1151951219512	6.115	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	63.0444390243902	2.5	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	80.1268292682927	1.127	East Asia & Pacific (all income levels)	38	#F8766D
#53B400	69.464	4.366	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	72.4951219512195	1.69	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	57.7314878048781	4.665	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	70.7024390243902	1.38	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	64.6694390243903	2.579	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	75.969756097561	1.92	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	78	2.94	Middle East & North Africa (all income levels)	38	#00C094
#A58AFF	60.5357317073171	3.349	South Asia	38	#A58AFF
#00C094	71.264243902439	5.443	Middle East & North Africa (all income levels)	38	#00C094
#00C094	68.9196585365854	2.727	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	78.8853658536585	2.04	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	78.6285365853659	1.22	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	76.8315365853659	1.411	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	70.2712926829268	2.683	Latin America & Caribbean (all income levels)	38	#53B400
#00C094	71.6986097560976	4.377	Middle East & North Africa (all income levels)	38	#00C094
#F8766D	80.4241463414634	1.388	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	54.3371219512195	5.102	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	66.8926829268293	2.79	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	56.4922682926829	4.45	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	60.4390243902439	4.2	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	57.1764634146341	5.27	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	70.0363414634146	2.4	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	64.6018048780488	2.224	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	74.2478048780488	1.54	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	68.8209756097561	2.4573	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	73.4910487804878	2.722	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	64.4634146341463	2	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	59.5695609756098	4.938	East Asia & Pacific (all income levels)	38	#F8766D
#00C094	70.1771951219512	2.711	Middle East & North Africa (all income levels)	38	#00C094
#53B400	71.76	2.6	Latin America & Caribbean (all income levels)	38	#53B400
#A58AFF	69.316243902439	2.184	South Asia	38	#A58AFF
#FB61D7	43.1993414634146	6.031	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	53.3281707317073	4.394	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	70.9090243902439	1.47	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	76.880487804878	1.71	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	69.3492682926829	1.11	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	71.5680975609756	3.302	Middle East & North Africa (all income levels)	38	#00C094
#00C094	67.47	3.024	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	66.5851463414634	1.73	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	75.5166829268293	1.826	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	56.7700487804878	5.841	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	72.414756097561	1.829	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	46.3265365853659	6.901	Sub-Saharan Africa (all income levels)	38	#FB61D7
#F8766D	60.9234878048781	2.675	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	61.8036097560976	2.514	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	77.8612926829268	1.116	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	56.800756097561	5.443	Sub-Saharan Africa (all income levels)	38	#FB61D7
#00C094	77.4365853658537	1.95	Middle East & North Africa (all income levels)	38	#00C094
#FB61D7	70.4048780487805	2.04	Sub-Saharan Africa (all income levels)	38	#FB61D7
#A58AFF	67.2816097560976	3.692	South Asia	38	#A58AFF
#FB61D7	46.1964634146342	6.216	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	73.4260487804878	2.73	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	71.5690975609756	3.204	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	46.3554878048781	5.879	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	59.4344878048781	4.351	Sub-Saharan Africa (all income levels)	38	#FB61D7
#F8766D	71.7390243902439	2.7	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	45.9906097560976	7.629	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	45.2537073170732	6.006	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	68.2414878048781	3.702	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	77.7943902439024	1.53	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	78.1426829268293	1.86	Europe & Central Asia (all income levels)	38	#C49A00
#A58AFF	59.09	4.472	South Asia	38	#A58AFF
#F8766D	77.3341463414634	1.95	East Asia & Pacific (all income levels)	38	#F8766D
#00C094	73.5148292682927	4.629	Middle East & North Africa (all income levels)	38	#00C094
#53B400	73.6514634146342	2.786	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	69.0008780487805	3.142	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	71.444756097561	2.64	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	57.9062926829268	4.631	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	66.339756097561	3.923	East Asia & Pacific (all income levels)	38	#F8766D
#A58AFF	62.5123170731707	5.042	South Asia	38	#A58AFF
#C49A00	72.6463414634146	1.513	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	74.8102195121951	1.9	Latin America & Caribbean (all income levels)	38	#53B400
#00C094	70.2336097560976	5.892	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	75.4121951219512	1.46	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	69.2955609756098	3.921	Latin America & Caribbean (all income levels)	38	#53B400
#00C094	75.7043902439025	3.398	Middle East & North Africa (all income levels)	38	#00C094
#C49A00	69.0048780487805	1.32	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	72.0390243902439	1.6	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	66.9507317073171	1.23	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	37.7641951219512	5.958	Sub-Saharan Africa (all income levels)	38	#FB61D7
#00C094	70.8991219512195	4.594	Middle East & North Africa (all income levels)	38	#00C094
#F8766D	60.9086097560976	4.968	East Asia & Pacific (all income levels)	38	#F8766D
#FB61D7	71.4146341463415	2.1	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	55.192512195122	5.546	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	79.1975609756098	1.52	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	77.0487804878049	1.635	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	74.7073170731707	1.25	Europe & Central Asia (all income levels)	38	#C49A00
#C49A00	72.7048780487805	1.43	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	37.7990243902439	5.843	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	54.8635365853659	5.834	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	46.2216829268293	6.492	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	67.8555121951219	2.745	Latin America & Caribbean (all income levels)	38	#53B400
#FB61D7	61.9429756097561	4.827	Sub-Saharan Africa (all income levels)	38	#FB61D7
#53B400	69.2559512195122	3.323	Latin America & Caribbean (all income levels)	38	#53B400
#00C094	73.3662682926829	4.023	Middle East & North Africa (all income levels)	38	#00C094
#FB61D7	53.4418048780488	4.57	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	49.304512195122	6.629	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	54.3658536585366	5.446	Sub-Saharan Africa (all income levels)	38	#FB61D7
#F8766D	72.2792926829268	1.785	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	62.8129512195122	4.348	Europe & Central Asia (all income levels)	38	#C49A00
#F8766D	53.3393902439025	6.832	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	63.3954878048781	3.159	Europe & Central Asia (all income levels)	38	#C49A00
#00C094	71.9024390243902	2.38	Middle East & North Africa (all income levels)	38	#00C094
#F8766D	70.3636829268293	4.34	East Asia & Pacific (all income levels)	38	#F8766D
#C49A00	67.4328048780488	2.596	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	68.7973658536585	1.745	Latin America & Caribbean (all income levels)	38	#53B400
#FB61D7	49.6445365853659	5.78	Sub-Saharan Africa (all income levels)	38	#FB61D7
#C49A00	67.2953658536585	1.3	Europe & Central Asia (all income levels)	38	#C49A00
#FB61D7	44.8901951219512	6.967	Sub-Saharan Africa (all income levels)	38	#FB61D7
#00B6EB	76.4292682926829	1.971	North America	38	#00B6EB
#53B400	73.6634146341463	2.4	Latin America & Caribbean (all income levels)	38	#53B400
#C49A00	66.5741951219512	3.082	Europe & Central Asia (all income levels)	38	#C49A00
#53B400	70.168243902439	2.576	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	72.5695121951219	2.98	Latin America & Caribbean (all income levels)	38	#53B400
#53B400	76.8025609756098	2.584	Latin America & Caribbean (all income levels)	38	#53B400
#F8766D	70.5063170731707	2.302	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	66.3300975609756	4.616	East Asia & Pacific (all income levels)	38	#F8766D
#F8766D	68.3705365853659	4.661	East Asia & Pacific (all income levels)	38	#F8766D
#00C094	58.1306829268293	7.128	Middle East & North Africa (all income levels)	38	#00C094
#FB61D7	58.0911219512195	2.983	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	42.5896097560976	6.19	Sub-Saharan Africa (all income levels)	38	#FB61D7
#FB61D7	49.1889024390244	4.118	Sub-Saharan Africa (all income levels)	38	#FB61D7
#00C094	74.1570487804878	2.906	Middle East & North Africa (all income levels)	39	#00C094
#A58AFF	44.7213414634146	7.939	South Asia	39	#A58AFF
#C49A00	73.1978048780488	2.409	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	69.9855365853659	1.762	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	43.7143170731707	6.925	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	73.2864634146342	2.596	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	77.5731707317073	1.37	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	78.6317073170732	1.762	East Asia & Pacific (all income levels)	39	#F8766D
#53B400	73.6422926829268	1.94	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	65.9233658536585	2	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	72.7164878048781	1.487	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	75.2156341463415	1.614	Latin America & Caribbean (all income levels)	39	#53B400
#A58AFF	63.7219756097561	3.344	South Asia	39	#A58AFF
#C49A00	77.4731707317073	1.6	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	49.6103414634146	6.372	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	71.0609756097561	1.11	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	73.5431707317073	2.84	Middle East & North Africa (all income levels)	39	#00C094
#FB61D7	45.3384390243903	6.026	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	51.9958292682927	6.12	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	75.7363658536586	2.569	East Asia & Pacific (all income levels)	39	#F8766D
#53B400	62.235756097561	4.302	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	69.471243902439	2.427	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	70.9828536585366	2.263	Latin America & Caribbean (all income levels)	39	#53B400
#A58AFF	59.5100487804878	4.048	South Asia	39	#A58AFF
#FB61D7	53.8417073170732	3.631	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	68.4073170731707	1.27	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	73.3726341463415	3.8	Latin America & Caribbean (all income levels)	39	#53B400
#00B6EB	78.6624390243902	1.53	North America	39	#00B6EB
#FB61D7	45.3557804878049	7.026	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	44.3725609756098	5.522	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	54.188243902439	4.995	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	79.3243902439025	1.47	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	50.2942195121951	5.289	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	76.0330243902439	2.192	Latin America & Caribbean (all income levels)	39	#53B400
#FB61D7	50.786756097561	5.094	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	70.9270975609756	1.776	East Asia & Pacific (all income levels)	39	#F8766D
#53B400	70.4051951219512	2.727	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	77.4303658536586	2.548	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	75.9403414634147	1.615	Latin America & Caribbean (all income levels)	39	#53B400
#FB61D7	68.4878048780488	4.05	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	77.6860975609756	1.86	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	74.5146341463415	1.16	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	77.4756097560976	1.36	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	53.343512195122	5.058	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	76.1390243902439	1.72	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	70.3715609756098	2.966	Latin America & Caribbean (all income levels)	39	#53B400
#00C094	69.3383658536585	2.845	Middle East & North Africa (all income levels)	39	#00C094
#53B400	72.5912682926829	3.06	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	69.3585365853659	1.28	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	67.7735853658537	3.447	Middle East & North Africa (all income levels)	39	#00C094
#FB61D7	54.735756097561	5.62	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	78.6658536585366	1.16	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	50.7086829268293	6.414	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	77.0907317073171	1.7	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	67.2308536585366	3.171	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	67.0729024390244	4.471	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	78.4560975609756	1.78	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	60.2926829268293	4.322	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	77.190243902439	1.71	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	72.7436829268293	2.762	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	71.0381219512195	1.703	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	58.001243902439	4.786	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	65.3365853658537	2.39	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	54.5374146341464	5.772	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	46.9789024390244	6.15	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	48.5871951219512	5.847	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	77.8390243902439	1.26	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	66.6674146341464	4.97	Latin America & Caribbean (all income levels)	39	#53B400
#F8766D	73.77	2.972	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	44.3603170731707	6.02	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	63.4786341463415	2.49	Latin America & Caribbean (all income levels)	39	#53B400
#F8766D	80.1317073170732	1.017	East Asia & Pacific (all income levels)	39	#F8766D
#53B400	69.8213658536585	4.239	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	72.3170731707317	1.45	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	57.9648780487805	4.547	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	70.5578048780488	1.32	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	65.0035609756098	2.53	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	76.1953658536585	1.94	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	78.1487804878049	2.98	Middle East & North Africa (all income levels)	39	#00C094
#A58AFF	60.8953414634146	3.27	South Asia	39	#A58AFF
#00C094	71.1406585365854	5.374	Middle East & North Africa (all income levels)	39	#00C094
#00C094	69.1880243902439	2.525	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	79.6024390243903	2.05	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	78.4268292682927	1.21	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	77.0472195121951	1.405	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	70.3109512195122	2.655	Latin America & Caribbean (all income levels)	39	#53B400
#00C094	71.8290243902439	4.226	Middle East & North Africa (all income levels)	39	#00C094
#F8766D	80.5014634146342	1.384	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	53.5119756097561	5.059	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	67.0512195121951	2.648	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	56.7671463414634	4.227	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	57.4112926829268	5.289	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	64.3568292682927	2.182	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	74.8106097560976	1.47	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	68.9512195121951	2.5677	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	73.5823902439025	2.749	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	64.5609756097561	1.8	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	60.2065609756098	4.696	East Asia & Pacific (all income levels)	39	#F8766D
#00C094	70.331756097561	2.613	Middle East & North Africa (all income levels)	39	#00C094
#53B400	71.4536585365854	2.1	Latin America & Caribbean (all income levels)	39	#53B400
#A58AFF	69.6771463414634	2.173	South Asia	39	#A58AFF
#FB61D7	43.958756097561	5.971	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	51.3218292682927	4.302	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	71.219512195122	1.46	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	77.0170731707317	1.68	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	69.0121951219512	1.09	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	71.9441219512195	3.207	Middle East & North Africa (all income levels)	39	#00C094
#00C094	67.8811707317073	2.906	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	66.6219268292683	1.667	Europe & Central Asia (all income levels)	39	#C49A00
