colour	x	y	group	showSelectedlegendcolour	PANEL
#00C094	69.8407073170732	1989	285	Middle East & North Africa (all income levels)	3
#00C094	70.6329512195122	1990	285	Middle East & North Africa (all income levels)	3
#00C094	71.3212926829268	1991	285	Middle East & North Africa (all income levels)	3
#00C094	71.9016585365854	1992	285	Middle East & North Africa (all income levels)	3
#00C094	72.3749756097561	1993	285	Middle East & North Africa (all income levels)	3
#00C094	72.7477317073171	1994	285	Middle East & North Africa (all income levels)	3
#00C094	72.9986097560976	2008	285	Middle East & North Africa (all income levels)	3
#00C094	73.0040975609756	2009	285	Middle East & North Africa (all income levels)	3
#00C094	73.0430243902439	1995	285	Middle East & North Africa (all income levels)	3
#00C094	73.1088780487805	2007	285	Middle East & North Africa (all income levels)	3
#00C094	73.1246097560976	2010	285	Middle East & North Africa (all income levels)	3
#00C094	73.2905365853659	1996	285	Middle East & North Africa (all income levels)	3
#00C094	73.3175853658537	2006	285	Middle East & North Africa (all income levels)	3
#00C094	73.3418048780488	2011	285	Middle East & North Africa (all income levels)	3
#00C094	73.5148292682927	1997	285	Middle East & North Africa (all income levels)	3
#00C094	73.5847073170732	2005	285	Middle East & North Africa (all income levels)	3
#00C094	73.7308048780488	1998	285	Middle East & North Africa (all income levels)	3
#00C094	73.8551707317073	2004	285	Middle East & North Africa (all income levels)	3
#00C094	73.9382682926829	1999	285	Middle East & North Africa (all income levels)	3
#00C094	74.0730731707317	2003	285	Middle East & North Africa (all income levels)	3
#00C094	74.1102926829268	2000	285	Middle East & North Africa (all income levels)	3
#00C094	74.1956585365854	2002	285	Middle East & North Africa (all income levels)	3
#00C094	74.2058536585366	2001	285	Middle East & North Africa (all income levels)	3
#00C094	59.7569024390244	1960	287	Middle East & North Africa (all income levels)	3
#00C094	60.4215365853659	1961	287	Middle East & North Africa (all income levels)	3
#00C094	61.0786585365854	1962	287	Middle East & North Africa (all income levels)	3
#00C094	61.7257804878049	1963	287	Middle East & North Africa (all income levels)	3
#00C094	62.3633902439024	1964	287	Middle East & North Africa (all income levels)	3
#00C094	62.9949756097561	1965	287	Middle East & North Africa (all income levels)	3
#00C094	63.6235609756098	1966	287	Middle East & North Africa (all income levels)	3
#00C094	64.2536341463415	1967	287	Middle East & North Africa (all income levels)	3
#00C094	64.8857317073171	1968	287	Middle East & North Africa (all income levels)	3
#00C094	65.5183414634146	1969	287	Middle East & North Africa (all income levels)	3
#00C094	66.1484390243902	1970	287	Middle East & North Africa (all income levels)	3
#00C094	66.7710487804878	1971	287	Middle East & North Africa (all income levels)	3
#00C094	67.3811219512195	1972	287	Middle East & North Africa (all income levels)	3
#00C094	67.9721707317073	1973	287	Middle East & North Africa (all income levels)	3
#00C094	68.5381707317073	1974	287	Middle East & North Africa (all income levels)	3
#00C094	69.0741463414634	1975	287	Middle East & North Africa (all income levels)	3
#00C094	69.5755609756098	1976	287	Middle East & North Africa (all income levels)	3
#00C094	70.0424390243902	1977	287	Middle East & North Africa (all income levels)	3
#00C094	70.4762926829268	1978	287	Middle East & North Africa (all income levels)	3
#00C094	70.8780975609756	1979	287	Middle East & North Africa (all income levels)	3
#00C094	71.2498780487805	1980	287	Middle East & North Africa (all income levels)	3
#00C094	71.5961463414634	1981	287	Middle East & North Africa (all income levels)	3
#00C094	71.9208780487805	1982	287	Middle East & North Africa (all income levels)	3
#00C094	72.2290975609756	1983	287	Middle East & North Africa (all income levels)	3
#00C094	72.5258048780488	1984	287	Middle East & North Africa (all income levels)	3
#00C094	72.813	1985	287	Middle East & North Africa (all income levels)	3
#00C094	73.0916829268293	1986	287	Middle East & North Africa (all income levels)	3
#00C094	73.3628536585366	1987	287	Middle East & North Africa (all income levels)	3
#00C094	73.624512195122	1988	287	Middle East & North Africa (all income levels)	3
#00C094	73.8801463414634	1989	287	Middle East & North Africa (all income levels)	3
#00C094	74.1287804878049	1990	287	Middle East & North Africa (all income levels)	3
#00C094	74.3713902439025	1991	287	Middle East & North Africa (all income levels)	3
#00C094	74.6084878048781	1992	287	Middle East & North Africa (all income levels)	3
#00C094	74.8385853658537	1993	287	Middle East & North Africa (all income levels)	3
#00C094	75.0631463414634	1994	287	Middle East & North Africa (all income levels)	3
#00C094	75.2827317073171	1995	287	Middle East & North Africa (all income levels)	3
#00C094	75.4958048780488	1996	287	Middle East & North Africa (all income levels)	3
#00C094	75.7043902439025	1997	287	Middle East & North Africa (all income levels)	3
#00C094	75.9079756097561	1998	287	Middle East & North Africa (all income levels)	3
#00C094	76.1070731707317	1999	287	Middle East & North Africa (all income levels)	3
#00C094	76.3031951219512	2000	287	Middle East & North Africa (all income levels)	3
#00C094	76.4963902439024	2001	287	Middle East & North Africa (all income levels)	3
#00C094	76.6876341463415	2002	287	Middle East & North Africa (all income levels)	3
#00C094	76.8763902439025	2003	287	Middle East & North Africa (all income levels)	3
#00C094	77.0636097560976	2004	287	Middle East & North Africa (all income levels)	3
#00C094	77.2476829268293	2005	287	Middle East & North Africa (all income levels)	3
#00C094	77.4284878048781	2006	287	Middle East & North Africa (all income levels)	3
#00C094	77.6044390243902	2007	287	Middle East & North Africa (all income levels)	3
#00C094	77.774512195122	2008	287	Middle East & North Africa (all income levels)	3
#00C094	77.9391951219512	2009	287	Middle East & North Africa (all income levels)	3
#00C094	78.0975853658537	2010	287	Middle East & North Africa (all income levels)	3
#00C094	78.2492195121951	2011	287	Middle East & North Africa (all income levels)	3
#00C094	44.8748780487805	1960	289	Middle East & North Africa (all income levels)	3
#00C094	45.4835365853659	1961	289	Middle East & North Africa (all income levels)	3
#00C094	46.1121707317073	1962	289	Middle East & North Africa (all income levels)	3
#00C094	46.766756097561	1963	289	Middle East & North Africa (all income levels)	3
#00C094	47.4528292682927	1964	289	Middle East & North Africa (all income levels)	3
#00C094	48.1773658536585	1965	289	Middle East & North Africa (all income levels)	3
#00C094	48.9463658536585	1966	289	Middle East & North Africa (all income levels)	3
#00C094	49.7578536585366	1967	289	Middle East & North Africa (all income levels)	3
#00C094	50.6109024390244	1968	289	Middle East & North Africa (all income levels)	3
#00C094	51.5030487804878	1969	289	Middle East & North Africa (all income levels)	3
#00C094	52.4329268292683	1970	289	Middle East & North Africa (all income levels)	3
#00C094	53.4006829268293	1971	289	Middle East & North Africa (all income levels)	3
#00C094	54.3988292682927	1972	289	Middle East & North Africa (all income levels)	3
#00C094	55.4173902439024	1973	289	Middle East & North Africa (all income levels)	3
#00C094	56.4452682926829	1974	289	Middle East & North Africa (all income levels)	3
#00C094	57.4718292682927	1975	289	Middle East & North Africa (all income levels)	3
#00C094	58.4888536585366	1976	289	Middle East & North Africa (all income levels)	3
#00C094	59.4896829268293	1977	289	Middle East & North Africa (all income levels)	3
#00C094	60.4641463414634	1978	289	Middle East & North Africa (all income levels)	3
#00C094	61.4031707317073	1979	289	Middle East & North Africa (all income levels)	3
#00C094	62.2977073170732	1980	289	Middle East & North Africa (all income levels)	3
#00C094	63.1418292682927	1981	289	Middle East & North Africa (all income levels)	3
#00C094	63.9366341463415	1982	289	Middle East & North Africa (all income levels)	3
#00C094	64.683756097561	1983	289	Middle East & North Africa (all income levels)	3
#00C094	65.383243902439	1984	289	Middle East & North Africa (all income levels)	3
#00C094	66.0371951219512	1985	289	Middle East & North Africa (all income levels)	3
#00C094	66.6506341463415	1986	289	Middle East & North Africa (all income levels)	3
#00C094	67.2295609756098	1987	289	Middle East & North Africa (all income levels)	3
#00C094	67.776512195122	1988	289	Middle East & North Africa (all income levels)	3
#00C094	68.292	1989	289	Middle East & North Africa (all income levels)	3
#00C094	68.7704878048781	1990	289	Middle East & North Africa (all income levels)	3
#00C094	69.2054878048781	1991	289	Middle East & North Africa (all income levels)	3
#00C094	69.5909512195122	1992	289	Middle East & North Africa (all income levels)	3
#00C094	69.9278780487805	1993	289	Middle East & North Africa (all income levels)	3
#00C094	70.2197804878049	1994	289	Middle East & North Africa (all income levels)	3
#00C094	70.4726829268293	1995	289	Middle East & North Africa (all income levels)	3
#00C094	70.6956097560976	1996	289	Middle East & North Africa (all income levels)	3
#00C094	70.8991219512195	1997	289	Middle East & North Africa (all income levels)	3
#00C094	71.0942682926829	1998	289	Middle East & North Africa (all income levels)	3
#00C094	71.2890731707317	1999	289	Middle East & North Africa (all income levels)	3
#00C094	71.4920975609756	2000	289	Middle East & North Africa (all income levels)	3
#00C094	71.7079512195122	2001	289	Middle East & North Africa (all income levels)	3
#00C094	71.9351219512195	2002	289	Middle East & North Africa (all income levels)	3
#00C094	72.1710243902439	2003	289	Middle East & North Africa (all income levels)	3
#00C094	72.4151219512195	2004	289	Middle East & North Africa (all income levels)	3
#00C094	72.6647804878049	2005	289	Middle East & North Africa (all income levels)	3
#00C094	72.9158292682927	2006	289	Middle East & North Africa (all income levels)	3
#00C094	73.1631219512195	2007	289	Middle East & North Africa (all income levels)	3
#00C094	73.4020731707317	2008	289	Middle East & North Africa (all income levels)	3
#00C094	73.6321707317073	2009	289	Middle East & North Africa (all income levels)	3
#00C094	73.8504146341463	2010	289	Middle East & North Africa (all income levels)	3
#00C094	74.0583658536585	2011	289	Middle East & North Africa (all income levels)	3
#00C094	52.7317317073171	1960	291	Middle East & North Africa (all income levels)	3
#00C094	53.4194878048781	1961	291	Middle East & North Africa (all income levels)	3
#00C094	54.1151951219512	1962	291	Middle East & North Africa (all income levels)	3
#00C094	54.8193414634146	1963	291	Middle East & North Africa (all income levels)	3
#00C094	55.5324390243903	1964	291	Middle East & North Africa (all income levels)	3
#00C094	56.2569756097561	1965	291	Middle East & North Africa (all income levels)	3
#00C094	56.9949756097561	1966	291	Middle East & North Africa (all income levels)	3
#00C094	57.7449756097561	1967	291	Middle East & North Africa (all income levels)	3
#00C094	58.502512195122	1968	291	Middle East & North Africa (all income levels)	3
#00C094	59.2610487804878	1969	291	Middle East & North Africa (all income levels)	3
#00C094	60.0121219512195	1970	291	Middle East & North Africa (all income levels)	3
#00C094	60.7451463414634	1971	291	Middle East & North Africa (all income levels)	3
#00C094	61.4536585365854	1972	291	Middle East & North Africa (all income levels)	3
#00C094	62.1331219512195	1973	291	Middle East & North Africa (all income levels)	3
#00C094	62.7805609756098	1974	291	Middle East & North Africa (all income levels)	3
#00C094	63.396487804878	1975	291	Middle East & North Africa (all income levels)	3
#00C094	63.9849268292683	1976	291	Middle East & North Africa (all income levels)	3
#00C094	64.5544390243902	1977	291	Middle East & North Africa (all income levels)	3
#00C094	65.112512195122	1978	291	Middle East & North Africa (all income levels)	3
#00C094	65.6606829268293	1979	291	Middle East & North Africa (all income levels)	3
#00C094	66.2019512195122	1980	291	Middle East & North Africa (all income levels)	3
#00C094	66.7373414634147	1981	291	Middle East & North Africa (all income levels)	3
#00C094	67.2638048780488	1982	291	Middle East & North Africa (all income levels)	3
#00C094	67.7803170731708	1983	291	Middle East & North Africa (all income levels)	3
#00C094	68.2858780487805	1984	291	Middle East & North Africa (all income levels)	3
#00C094	68.7804390243902	1985	291	Middle East & North Africa (all income levels)	3
#00C094	69.265	1986	291	Middle East & North Africa (all income levels)	3
#00C094	69.7375365853659	1987	291	Middle East & North Africa (all income levels)	3
#00C094	70.1965365853659	1988	291	Middle East & North Africa (all income levels)	3
#00C094	70.6399512195122	1989	291	Middle East & North Africa (all income levels)	3
#00C094	71.064756097561	1990	291	Middle East & North Africa (all income levels)	3
#00C094	71.4674146341463	1991	291	Middle East & North Africa (all income levels)	3
#00C094	71.8469268292683	1992	291	Middle East & North Africa (all income levels)	3
#00C094	72.2017804878049	1993	291	Middle East & North Africa (all income levels)	3
#00C094	72.5319756097561	1994	291	Middle East & North Africa (all income levels)	3
#00C094	72.8355365853659	1995	291	Middle East & North Africa (all income levels)	3
#00C094	73.1129512195122	1996	291	Middle East & North Africa (all income levels)	3
#00C094	73.3662682926829	1997	291	Middle East & North Africa (all income levels)	3
#00C094	73.6000243902439	1998	291	Middle East & North Africa (all income levels)	3
#00C094	73.8162195121951	1999	291	Middle East & North Africa (all income levels)	3
#00C094	74.0188780487805	2000	291	Middle East & North Africa (all income levels)	3
#00C094	74.2120243902439	2001	291	Middle East & North Africa (all income levels)	3
#00C094	74.3976585365854	2002	291	Middle East & North Africa (all income levels)	3
#00C094	74.5782682926829	2003	291	Middle East & North Africa (all income levels)	3
#00C094	74.7548536585366	2004	291	Middle East & North Africa (all income levels)	3
#00C094	74.9284146341464	2005	291	Middle East & North Africa (all income levels)	3
#00C094	75.0969024390244	2006	291	Middle East & North Africa (all income levels)	3
#00C094	75.2587804878049	2007	291	Middle East & North Africa (all income levels)	3
#00C094	75.4126097560976	2008	291	Middle East & North Africa (all income levels)	3
#00C094	75.5603414634146	2009	291	Middle East & North Africa (all income levels)	3
#00C094	75.7025609756098	2010	291	Middle East & North Africa (all income levels)	3
#00C094	75.8438048780488	2011	291	Middle East & North Africa (all income levels)	3
#00C094	48.3358048780488	1960	293	Middle East & North Africa (all income levels)	3
#00C094	48.8238048780488	1961	293	Middle East & North Africa (all income levels)	3
#00C094	49.3058048780488	1962	293	Middle East & North Africa (all income levels)	3
#00C094	49.7838048780488	1963	293	Middle East & North Africa (all income levels)	3
#00C094	50.2658048780488	1964	293	Middle East & North Africa (all income levels)	3
#00C094	50.7588536585366	1965	293	Middle East & North Africa (all income levels)	3
#00C094	51.273	1966	293	Middle East & North Africa (all income levels)	3
#00C094	51.8182682926829	1967	293	Middle East & North Africa (all income levels)	3
#00C094	52.4015853658537	1968	293	Middle East & North Africa (all income levels)	3
#00C094	53.0273658536585	1969	293	Middle East & North Africa (all income levels)	3
#00C094	53.7004146341463	1970	293	Middle East & North Africa (all income levels)	3
#00C094	54.4230243902439	1971	293	Middle East & North Africa (all income levels)	3
#00C094	55.1885609756098	1972	293	Middle East & North Africa (all income levels)	3
#00C094	55.988	1973	293	Middle East & North Africa (all income levels)	3
#00C094	56.8168536585366	1974	293	Middle East & North Africa (all income levels)	3
#00C094	57.6712195121951	1975	293	Middle East & North Africa (all income levels)	3
#00C094	58.5508048780488	1976	293	Middle East & North Africa (all income levels)	3
#00C094	59.4478292682927	1977	293	Middle East & North Africa (all income levels)	3
#00C094	60.353	1978	293	Middle East & North Africa (all income levels)	3
#00C094	61.2514146341464	1979	293	Middle East & North Africa (all income levels)	3
#00C094	62.1231707317073	1980	293	Middle East & North Africa (all income levels)	3
#00C094	62.948756097561	1981	293	Middle East & North Africa (all income levels)	3
#00C094	63.7185609756097	1982	293	Middle East & North Africa (all income levels)	3
#00C094	64.4295365853659	1983	293	Middle East & North Africa (all income levels)	3
#00C094	65.0841463414634	1984	293	Middle East & North Africa (all income levels)	3
#00C094	65.6948780487805	1985	293	Middle East & North Africa (all income levels)	3
#00C094	66.2822195121951	1986	293	Middle East & North Africa (all income levels)	3
#00C094	66.8676829268293	1987	293	Middle East & North Africa (all income levels)	3
#00C094	67.463756097561	1988	293	Middle East & North Africa (all income levels)	3
#00C094	68.0709024390244	1989	293	Middle East & North Africa (all income levels)	3
#00C094	70.3073170731707	1990	293	Middle East & North Africa (all income levels)	3
#00C094	70.5073170731707	1991	293	Middle East & North Africa (all income levels)	3
#00C094	70.7536585365854	1993	293	Middle East & North Africa (all income levels)	3
#00C094	70.7560975609756	1992	293	Middle East & North Africa (all income levels)	3
#00C094	70.9536585365854	1994	293	Middle East & North Africa (all income levels)	3
#00C094	71.3536585365854	1995	293	Middle East & North Africa (all income levels)	3
#00C094	71.5536585365854	1996	293	Middle East & North Africa (all income levels)	3
#00C094	71.9024390243902	1997	293	Middle East & North Africa (all income levels)	3
#00C094	72.0512195121951	1998	293	Middle East & North Africa (all income levels)	3
#00C094	72.5	1999	293	Middle East & North Africa (all income levels)	3
#00C094	72.6	2000	293	Middle East & North Africa (all income levels)	3
#00C094	72.8487804878049	2001	293	Middle East & North Africa (all income levels)	3
#00C094	73	2002	293	Middle East & North Africa (all income levels)	3
#00C094	73.0512195121951	2003	293	Middle East & North Africa (all income levels)	3
#00C094	73.3024390243903	2004	293	Middle East & North Africa (all income levels)	3
#00C094	73.5024390243903	2005	293	Middle East & North Africa (all income levels)	3
#00C094	73.9	2006	293	Middle East & North Africa (all income levels)	3
#00C094	74.2024390243903	2007	293	Middle East & North Africa (all income levels)	3
#00C094	74.3024390243903	2008	293	Middle East & North Africa (all income levels)	3
#00C094	74.4512195121951	2009	293	Middle East & North Africa (all income levels)	3
#00C094	74.6024390243903	2010	293	Middle East & North Africa (all income levels)	3
#00C094	74.7536585365854	2011	293	Middle East & North Africa (all income levels)	3
#00C094	51.6086829268293	1960	295	Middle East & North Africa (all income levels)	3
#00C094	52.6601463414634	1961	295	Middle East & North Africa (all income levels)	3
#00C094	53.7608292682927	1962	295	Middle East & North Africa (all income levels)	3
#00C094	54.9011951219512	1963	295	Middle East & North Africa (all income levels)	3
#00C094	56.066243902439	1964	295	Middle East & North Africa (all income levels)	3
#00C094	57.2364146341463	1965	295	Middle East & North Africa (all income levels)	3
#00C094	58.3916585365854	1966	295	Middle East & North Africa (all income levels)	3
#00C094	59.5129268292683	1967	295	Middle East & North Africa (all income levels)	3
#00C094	60.5826829268293	1968	295	Middle East & North Africa (all income levels)	3
#00C094	61.5878780487805	1969	295	Middle East & North Africa (all income levels)	3
#00C094	62.5194878048781	1970	295	Middle East & North Africa (all income levels)	3
#00C094	63.373	1971	295	Middle East & North Africa (all income levels)	3
#00C094	64.1599512195122	1972	295	Middle East & North Africa (all income levels)	3
#00C094	64.8883170731707	1973	295	Middle East & North Africa (all income levels)	3
#00C094	65.5626341463415	1974	295	Middle East & North Africa (all income levels)	3
#00C094	66.1853902439024	1975	295	Middle East & North Africa (all income levels)	3
#00C094	66.7605853658537	1976	295	Middle East & North Africa (all income levels)	3
#00C094	67.291243902439	1977	295	Middle East & North Africa (all income levels)	3
#00C094	67.7853658536585	1978	295	Middle East & North Africa (all income levels)	3
#00C094	68.2474634146342	1979	295	Middle East & North Africa (all income levels)	3
#00C094	68.6840487804878	1980	295	Middle East & North Africa (all income levels)	3
#00C094	69.0996097560976	1981	295	Middle East & North Africa (all income levels)	3
#00C094	69.4961463414634	1982	295	Middle East & North Africa (all income levels)	3
#00C094	69.8756829268293	1983	295	Middle East & North Africa (all income levels)	3
#00C094	70.2411951219512	1984	295	Middle East & North Africa (all income levels)	3
#00C094	70.5941707317073	1985	295	Middle East & North Africa (all income levels)	3
#00C094	70.9336341463415	1986	295	Middle East & North Africa (all income levels)	3
#00C094	71.2575365853659	1987	295	Middle East & North Africa (all income levels)	3
#00C094	71.5669024390244	1988	295	Middle East & North Africa (all income levels)	3
#00C094	71.861243902439	1989	295	Middle East & North Africa (all income levels)	3
#00C094	72.1435365853659	1990	295	Middle East & North Africa (all income levels)	3
#00C094	72.4153170731707	1991	295	Middle East & North Africa (all income levels)	3
#00C094	72.6785853658537	1992	295	Middle East & North Africa (all income levels)	3
#00C094	72.9353414634146	1993	295	Middle East & North Africa (all income levels)	3
#00C094	73.1870975609756	1994	295	Middle East & North Africa (all income levels)	3
#00C094	73.4348536585366	1995	295	Middle East & North Africa (all income levels)	3
#00C094	73.6800975609756	1996	295	Middle East & North Africa (all income levels)	3
#00C094	73.9208292682927	1997	295	Middle East & North Africa (all income levels)	3
#00C094	74.1570487804878	1998	295	Middle East & North Africa (all income levels)	3
#00C094	74.3887317073171	1999	295	Middle East & North Africa (all income levels)	3
#00C094	74.6159024390244	2000	295	Middle East & North Africa (all income levels)	3
#00C094	74.8370731707317	2001	295	Middle East & North Africa (all income levels)	3
#00C094	75.0522195121951	2002	295	Middle East & North Africa (all income levels)	3
#00C094	75.2608780487805	2003	295	Middle East & North Africa (all income levels)	3
#00C094	75.4639756097561	2004	295	Middle East & North Africa (all income levels)	3
#00C094	75.6604634146342	2005	295	Middle East & North Africa (all income levels)	3
#00C094	75.8518048780488	2006	295	Middle East & North Africa (all income levels)	3
#00C094	76.0384390243903	2007	295	Middle East & North Africa (all income levels)	3
#00C094	76.2213414634146	2008	295	Middle East & North Africa (all income levels)	3
#00C094	76.3995609756098	2009	295	Middle East & North Africa (all income levels)	3
#00C094	76.5736097560976	2010	295	Middle East & North Africa (all income levels)	3
#00C094	76.7425365853659	2011	295	Middle East & North Africa (all income levels)	3
#00C094	68.0477317073171	1990	297	Middle East & North Africa (all income levels)	3
#00C094	68.3919756097561	1991	297	Middle East & North Africa (all income levels)	3
#00C094	68.7226829268293	1992	297	Middle East & North Africa (all income levels)	3
#00C094	69.0443658536585	1993	297	Middle East & North Africa (all income levels)	3
#00C094	69.3604878048781	1994	297	Middle East & North Africa (all income levels)	3
#00C094	69.6675609756098	1995	297	Middle East & North Africa (all income levels)	3
#00C094	69.9606097560976	1996	297	Middle East & North Africa (all income levels)	3
#00C094	70.2336097560976	1997	297	Middle East & North Africa (all income levels)	3
#00C094	70.4820975609756	1998	297	Middle East & North Africa (all income levels)	3
#00C094	70.7060487804878	1999	297	Middle East & North Africa (all income levels)	3
#00C094	70.9079512195122	2000	297	Middle East & North Africa (all income levels)	3
#00C094	71.0903170731707	2001	297	Middle East & North Africa (all income levels)	3
#00C094	71.2606341463415	2002	297	Middle East & North Africa (all income levels)	3
#00C094	71.4238780487805	2003	297	Middle East & North Africa (all income levels)	3
#00C094	71.5855853658537	2004	297	Middle East & North Africa (all income levels)	3
#00C094	71.7492682926829	2005	297	Middle East & North Africa (all income levels)	3
#00C094	71.9189268292683	2006	297	Middle East & North Africa (all income levels)	3
#00C094	72.0935853658537	2007	297	Middle East & North Africa (all income levels)	3
#00C094	72.272756097561	2008	297	Middle East & North Africa (all income levels)	3
#00C094	72.4569512195122	2009	297	Middle East & North Africa (all income levels)	3
#00C094	72.6436829268293	2010	297	Middle East & North Africa (all income levels)	3
#00C094	72.8309512195122	2011	297	Middle East & North Africa (all income levels)	3
#00C094	37.7865609756098	1960	299	Middle East & North Africa (all income levels)	3
#00C094	38.0583658536585	1961	299	Middle East & North Africa (all income levels)	3
#00C094	38.3271707317073	1962	299	Middle East & North Africa (all income levels)	3
#00C094	38.5944634146341	1963	299	Middle East & North Africa (all income levels)	3
#00C094	38.860756097561	1964	299	Middle East & North Africa (all income levels)	3
#00C094	39.1160487804878	1965	299	Middle East & North Africa (all income levels)	3
#00C094	39.3488292682927	1966	299	Middle East & North Africa (all income levels)	3
#00C094	39.5601219512195	1967	299	Middle East & North Africa (all income levels)	3
#00C094	39.7649024390244	1968	299	Middle East & North Africa (all income levels)	3
#00C094	39.9831951219512	1969	299	Middle East & North Africa (all income levels)	3
#00C094	40.2549756097561	1970	299	Middle East & North Africa (all income levels)	3
#00C094	40.6207317073171	1971	299	Middle East & North Africa (all income levels)	3
#00C094	41.1089756097561	1972	299	Middle East & North Africa (all income levels)	3
#00C094	41.7361951219512	1973	299	Middle East & North Africa (all income levels)	3
#00C094	42.5039024390244	1974	299	Middle East & North Africa (all income levels)	3
#00C094	43.4045853658537	1975	299	Middle East & North Africa (all income levels)	3
#00C094	44.4197804878049	1976	299	Middle East & North Africa (all income levels)	3
#00C094	45.508	1977	299	Middle East & North Africa (all income levels)	3
#00C094	46.6262195121951	1978	299	Middle East & North Africa (all income levels)	3
#00C094	47.7434878048781	1979	299	Middle East & North Africa (all income levels)	3
#00C094	48.8352682926829	1980	299	Middle East & North Africa (all income levels)	3
#00C094	49.8860731707317	1981	299	Middle East & North Africa (all income levels)	3
#00C094	50.8928780487805	1982	299	Middle East & North Africa (all income levels)	3
#00C094	51.8461951219512	1983	299	Middle East & North Africa (all income levels)	3
#00C094	52.731	1984	299	Middle East & North Africa (all income levels)	3
#00C094	53.5273170731707	1985	299	Middle East & North Africa (all income levels)	3
#00C094	54.2196341463415	1986	299	Middle East & North Africa (all income levels)	3
#00C094	54.8104634146342	1987	299	Middle East & North Africa (all income levels)	3
#00C094	55.3092926829268	1988	299	Middle East & North Africa (all income levels)	3
#00C094	55.7256585365854	1989	299	Middle East & North Africa (all income levels)	3
#00C094	56.0690243902439	1990	299	Middle East & North Africa (all income levels)	3
#00C094	56.3539024390244	1991	299	Middle East & North Africa (all income levels)	3
#00C094	56.6032926829268	1992	299	Middle East & North Africa (all income levels)	3
#00C094	56.8416585365854	1993	299	Middle East & North Africa (all income levels)	3
#00C094	57.0915365853659	1994	299	Middle East & North Africa (all income levels)	3
#00C094	57.3789024390244	1995	299	Middle East & North Africa (all income levels)	3
#00C094	57.7237804878049	1996	299	Middle East & North Africa (all income levels)	3
#00C094	58.1306829268293	1997	299	Middle East & North Africa (all income levels)	3
#00C094	58.5965853658537	1998	299	Middle East & North Africa (all income levels)	3
#00C094	59.1194878048781	1999	299	Middle East & North Africa (all income levels)	3
#00C094	59.6898536585366	2000	299	Middle East & North Africa (all income levels)	3
#00C094	60.2931463414634	2001	299	Middle East & North Africa (all income levels)	3
#00C094	60.9068536585366	2002	299	Middle East & North Africa (all income levels)	3
#00C094	61.5119512195122	2003	299	Middle East & North Africa (all income levels)	3
#00C094	62.0954390243902	2004	299	Middle East & North Africa (all income levels)	3
#00C094	62.6493170731707	2005	299	Middle East & North Africa (all income levels)	3
#00C094	63.1706097560976	2006	299	Middle East & North Africa (all income levels)	3
#00C094	63.6653414634146	2007	299	Middle East & North Africa (all income levels)	3
#00C094	64.1395609756098	2008	299	Middle East & North Africa (all income levels)	3
#00C094	64.593756097561	2009	299	Middle East & North Africa (all income levels)	3
#00C094	65.0304634146342	2010	299	Middle East & North Africa (all income levels)	3
#00C094	65.4516585365854	2011	299	Middle East & North Africa (all income levels)	3
#00B6EB	68.8978048780488	1965	301	North America	3
#00B6EB	70.29	1970	301	North America	3
#00B6EB	72.3046341463415	1980	301	North America	3
#00B6EB	74.029512195122	1991	301	North America	3
#00B6EB	77.8648780487805	2000	301	North America	3
#00B6EB	78.5767073170732	2005	301	North America	3
#00B6EB	78.7190731707317	2006	301	North America	3
#00B6EB	78.8614390243903	2007	301	North America	3
#00B6EB	79.0038048780488	2008	301	North America	3
#00B6EB	79.1461707317073	2009	301	North America	3
#00B6EB	79.2885365853658	2010	301	North America	3
#00B6EB	79.2885365853658	2011	301	North America	3
#00B6EB	71.1331707317073	1960	303	North America	3
#00B6EB	71.3460975609756	1961	303	North America	3
#00B6EB	71.3670731707317	1962	303	North America	3
#00B6EB	71.3807317073171	1963	303	North America	3
#00B6EB	71.7763414634146	1964	303	North America	3
#00B6EB	71.8721951219512	1965	303	North America	3
#00B6EB	72.0043902439024	1966	303	North America	3
#00B6EB	72.2078048780488	1967	303	North America	3
#00B6EB	72.3534146341463	1968	303	North America	3
#00B6EB	72.5014634146341	1969	303	North America	3
#00B6EB	72.7004878048781	1970	303	North America	3
#00B6EB	72.9339024390244	1972	303	North America	3
#00B6EB	73.0292682926829	1971	303	North America	3
#00B6EB	73.1626829268293	1973	303	North America	3
#00B6EB	73.2375609756098	1974	303	North America	3
#00B6EB	73.5217073170732	1975	303	North America	3
#00B6EB	73.8560975609756	1976	303	North America	3
#00B6EB	74.2156097560976	1977	303	North America	3
#00B6EB	74.529756097561	1978	303	North America	3
#00B6EB	74.8663414634146	1979	303	North America	3
#00B6EB	75.0780487804878	1980	303	North America	3
#00B6EB	75.4785365853659	1981	303	North America	3
#00B6EB	75.6804878048781	1982	303	North America	3
#00B6EB	76.0363414634146	1983	303	North America	3
#00B6EB	76.3034146341464	1985	303	North America	3
#00B6EB	76.3175609756098	1984	303	North America	3
#00B6EB	76.44	1986	303	North America	3
#00B6EB	76.739512195122	1987	303	North America	3
#00B6EB	76.8092682926829	1988	303	North America	3
#00B6EB	77.0656097560976	1989	303	North America	3
#00B6EB	77.3207317073171	1992	303	North America	3
#00B6EB	77.3770731707317	1990	303	North America	3
#00B6EB	77.5534146341464	1991	303	North America	3
#00B6EB	77.6851219512195	1993	303	North America	3
#00B6EB	77.8619512195122	1994	303	North America	3
#00B6EB	77.9775609756098	1995	303	North America	3
