colour	x	y	group	showSelectedlegendcolour
#FB61D7	1942922	6.52	393	Sub-Saharan Africa (all income levels)
#FB61D7	1997553	6.505	393	Sub-Saharan Africa (all income levels)
#FB61D7	2056693	6.497	393	Sub-Saharan Africa (all income levels)
#FB61D7	2120634	6.496	393	Sub-Saharan Africa (all income levels)
#FB61D7	2189070	6.5	393	Sub-Saharan Africa (all income levels)
#FB61D7	2261435	6.505	393	Sub-Saharan Africa (all income levels)
#FB61D7	2336862	6.51	393	Sub-Saharan Africa (all income levels)
#FB61D7	2414647	6.513	393	Sub-Saharan Africa (all income levels)
#FB61D7	2493745	6.509	393	Sub-Saharan Africa (all income levels)
#FB61D7	2573931	6.499	393	Sub-Saharan Africa (all income levels)
#FB61D7	2656189	6.481	393	Sub-Saharan Africa (all income levels)
#FB61D7	2742004	6.456	393	Sub-Saharan Africa (all income levels)
#FB61D7	2831894	6.423	393	Sub-Saharan Africa (all income levels)
#FB61D7	2928032	6.386	393	Sub-Saharan Africa (all income levels)
#FB61D7	3028719	6.345	393	Sub-Saharan Africa (all income levels)
#FB61D7	3126100	6.304	393	Sub-Saharan Africa (all income levels)
#FB61D7	3209606	6.26	393	Sub-Saharan Africa (all income levels)
#FB61D7	3272563	6.215	393	Sub-Saharan Africa (all income levels)
#FB61D7	3311719	6.164	393	Sub-Saharan Africa (all income levels)
#FB61D7	3331918	6.107	393	Sub-Saharan Africa (all income levels)
#FB61D7	3344626	6.042	393	Sub-Saharan Africa (all income levels)
#FB61D7	3365933	5.97	393	Sub-Saharan Africa (all income levels)
#FB61D7	3407812	5.889	393	Sub-Saharan Africa (all income levels)
#FB61D7	3473399	5.803	393	Sub-Saharan Africa (all income levels)
#FB61D7	3560353	5.713	393	Sub-Saharan Africa (all income levels)
#FB61D7	3668350	5.62	393	Sub-Saharan Africa (all income levels)
#FB61D7	3795384	5.526	393	Sub-Saharan Africa (all income levels)
#FB61D7	3939348	5.43	393	Sub-Saharan Africa (all income levels)
#FB61D7	4101609	5.334	393	Sub-Saharan Africa (all income levels)
#FB61D7	4281576	5.235	393	Sub-Saharan Africa (all income levels)
#FB61D7	4472533	5.135	393	Sub-Saharan Africa (all income levels)
#FB61D7	4665522	5.033	393	Sub-Saharan Africa (all income levels)
#FB61D7	4854066	4.931	393	Sub-Saharan Africa (all income levels)
#FB61D7	5035036	4.831	393	Sub-Saharan Africa (all income levels)
#FB61D7	5209846	4.732	393	Sub-Saharan Africa (all income levels)
#FB61D7	5382163	4.636	393	Sub-Saharan Africa (all income levels)
#FB61D7	5557889	4.543	393	Sub-Saharan Africa (all income levels)
#FB61D7	5741159	4.453	393	Sub-Saharan Africa (all income levels)
#FB61D7	5932852	4.366	393	Sub-Saharan Africa (all income levels)
#FB61D7	22151218	6.881	395	Sub-Saharan Africa (all income levels)
#FB61D7	22671134	6.881	395	Sub-Saharan Africa (all income levels)
#FB61D7	23221344	6.885	395	Sub-Saharan Africa (all income levels)
#FB61D7	23798397	6.888	395	Sub-Saharan Africa (all income levels)
#FB61D7	24396981	6.889	395	Sub-Saharan Africa (all income levels)
#FB61D7	25013551	6.886	395	Sub-Saharan Africa (all income levels)
#FB61D7	25641137	6.881	395	Sub-Saharan Africa (all income levels)
#FB61D7	26280676	6.872	395	Sub-Saharan Africa (all income levels)
#FB61D7	26945326	6.863	395	Sub-Saharan Africa (all income levels)
#FB61D7	27653511	6.852	395	Sub-Saharan Africa (all income levels)
#FB61D7	28414999	6.84	395	Sub-Saharan Africa (all income levels)
#FB61D7	29246389	6.825	395	Sub-Saharan Africa (all income levels)
#FB61D7	30135531	6.81	395	Sub-Saharan Africa (all income levels)
#FB61D7	31029594	6.794	395	Sub-Saharan Africa (all income levels)
#FB61D7	31856458	6.78	395	Sub-Saharan Africa (all income levels)
#FB61D7	32569908	6.769	395	Sub-Saharan Africa (all income levels)
#FB61D7	33145955	6.766	395	Sub-Saharan Africa (all income levels)
#FB61D7	33615472	6.771	395	Sub-Saharan Africa (all income levels)
#FB61D7	34054601	6.785	395	Sub-Saharan Africa (all income levels)
#FB61D7	34570544	6.807	395	Sub-Saharan Africa (all income levels)
#FB61D7	35241209	6.837	395	Sub-Saharan Africa (all income levels)
#FB61D7	36094424	6.873	395	Sub-Saharan Africa (all income levels)
#FB61D7	37110033	6.912	395	Sub-Saharan Africa (all income levels)
#FB61D7	38259330	6.95	395	Sub-Saharan Africa (all income levels)
#FB61D7	39493610	6.984	395	Sub-Saharan Africa (all income levels)
#FB61D7	40777189	7.014	395	Sub-Saharan Africa (all income levels)
#FB61D7	42100969	7.04	395	Sub-Saharan Africa (all income levels)
#FB61D7	43477401	7.061	395	Sub-Saharan Africa (all income levels)
#FB61D7	44916621	7.076	395	Sub-Saharan Africa (all income levels)
#FB61D7	46435325	7.083	395	Sub-Saharan Africa (all income levels)
#FB61D7	48042755	7.078	395	Sub-Saharan Africa (all income levels)
#FB61D7	49743883	7.059	395	Sub-Saharan Africa (all income levels)
#FB61D7	51525658	7.024	395	Sub-Saharan Africa (all income levels)
#FB61D7	53357867	6.97	395	Sub-Saharan Africa (all income levels)
#FB61D7	55199953	6.898	395	Sub-Saharan Africa (all income levels)
#FB61D7	57023519	6.805	395	Sub-Saharan Africa (all income levels)
#FB61D7	58815116	6.693	395	Sub-Saharan Africa (all income levels)
#FB61D7	60584273	6.561	395	Sub-Saharan Africa (all income levels)
#FB61D7	62353942	6.414	395	Sub-Saharan Africa (all income levels)
#FB61D7	64158887	6.253	395	Sub-Saharan Africa (all income levels)
#FB61D7	66024199	6.08	395	Sub-Saharan Africa (all income levels)
#FB61D7	67956866	5.894	395	Sub-Saharan Africa (all income levels)
#FB61D7	69948344	5.699	395	Sub-Saharan Africa (all income levels)
#FB61D7	71989666	5.498	395	Sub-Saharan Africa (all income levels)
#FB61D7	74066147	5.294	395	Sub-Saharan Africa (all income levels)
#FB61D7	76167240	5.091	395	Sub-Saharan Africa (all income levels)
#FB61D7	78290649	4.893	395	Sub-Saharan Africa (all income levels)
#FB61D7	80440708	4.703	395	Sub-Saharan Africa (all income levels)
#FB61D7	82621190	4.522	395	Sub-Saharan Africa (all income levels)
#FB61D7	84838032	4.352	395	Sub-Saharan Africa (all income levels)
#FB61D7	87095281	4.193	395	Sub-Saharan Africa (all income levels)
#FB61D7	89393063	4.045	395	Sub-Saharan Africa (all income levels)
#FB61D7	498823	4.105	397	Sub-Saharan Africa (all income levels)
#FB61D7	503762	4.155	397	Sub-Saharan Africa (all income levels)
#FB61D7	509348	4.207	397	Sub-Saharan Africa (all income levels)
#FB61D7	515762	4.259	397	Sub-Saharan Africa (all income levels)
#FB61D7	523236	4.311	397	Sub-Saharan Africa (all income levels)
#FB61D7	531901	4.363	397	Sub-Saharan Africa (all income levels)
#FB61D7	541895	4.42	397	Sub-Saharan Africa (all income levels)
#FB61D7	553098	4.482	397	Sub-Saharan Africa (all income levels)
#FB61D7	565080	4.552	397	Sub-Saharan Africa (all income levels)
#FB61D7	577241	4.626	397	Sub-Saharan Africa (all income levels)
#FB61D7	589165	4.704	397	Sub-Saharan Africa (all income levels)
#FB61D7	600692	4.781	397	Sub-Saharan Africa (all income levels)
#FB61D7	611990	4.854	397	Sub-Saharan Africa (all income levels)
#FB61D7	623375	4.919	397	Sub-Saharan Africa (all income levels)
#FB61D7	635318	4.976	397	Sub-Saharan Africa (all income levels)
#FB61D7	648174	5.023	397	Sub-Saharan Africa (all income levels)
#FB61D7	662036	5.062	397	Sub-Saharan Africa (all income levels)
#FB61D7	676829	5.095	397	Sub-Saharan Africa (all income levels)
#FB61D7	692535	5.124	397	Sub-Saharan Africa (all income levels)
#FB61D7	709092	5.149	397	Sub-Saharan Africa (all income levels)
#FB61D7	726454	5.17	397	Sub-Saharan Africa (all income levels)
#FB61D7	744624	5.185	397	Sub-Saharan Africa (all income levels)
#FB61D7	763639	5.195	397	Sub-Saharan Africa (all income levels)
#FB61D7	783527	5.197	397	Sub-Saharan Africa (all income levels)
#FB61D7	804319	5.194	397	Sub-Saharan Africa (all income levels)
#FB61D7	826025	5.189	397	Sub-Saharan Africa (all income levels)
#FB61D7	848654	5.185	397	Sub-Saharan Africa (all income levels)
#FB61D7	872158	5.185	397	Sub-Saharan Africa (all income levels)
#FB61D7	896429	5.186	397	Sub-Saharan Africa (all income levels)
#FB61D7	921314	5.187	397	Sub-Saharan Africa (all income levels)
#FB61D7	946703	5.178	397	Sub-Saharan Africa (all income levels)
#FB61D7	972539	5.15	397	Sub-Saharan Africa (all income levels)
#FB61D7	998823	5.097	397	Sub-Saharan Africa (all income levels)
#FB61D7	1025559	5.015	397	Sub-Saharan Africa (all income levels)
#FB61D7	1052772	4.906	397	Sub-Saharan Africa (all income levels)
#FB61D7	1080477	4.774	397	Sub-Saharan Africa (all income levels)
#FB61D7	1108698	4.625	397	Sub-Saharan Africa (all income levels)
#FB61D7	1137412	4.472	397	Sub-Saharan Africa (all income levels)
#FB61D7	1166525	4.322	397	Sub-Saharan Africa (all income levels)
#FB61D7	1195919	4.181	397	Sub-Saharan Africa (all income levels)
#FB61D7	1225527	4.051	397	Sub-Saharan Africa (all income levels)
#FB61D7	1255299	3.933	397	Sub-Saharan Africa (all income levels)
#FB61D7	1285318	3.823	397	Sub-Saharan Africa (all income levels)
#FB61D7	1315820	3.718	397	Sub-Saharan Africa (all income levels)
#FB61D7	1347125	3.621	397	Sub-Saharan Africa (all income levels)
#FB61D7	1379465	3.531	397	Sub-Saharan Africa (all income levels)
#FB61D7	1412907	3.453	397	Sub-Saharan Africa (all income levels)
#FB61D7	1447388	3.386	397	Sub-Saharan Africa (all income levels)
#FB61D7	1482843	3.33	397	Sub-Saharan Africa (all income levels)
#FB61D7	1519155	3.286	397	Sub-Saharan Africa (all income levels)
#FB61D7	1556222	3.25	397	Sub-Saharan Africa (all income levels)
#FB61D7	1594034	3.221	397	Sub-Saharan Africa (all income levels)
#FB61D7	367929	5.573	399	Sub-Saharan Africa (all income levels)
#FB61D7	376736	5.621	399	Sub-Saharan Africa (all income levels)
#FB61D7	383525	5.672	399	Sub-Saharan Africa (all income levels)
#FB61D7	389070	5.723	399	Sub-Saharan Africa (all income levels)
#FB61D7	394552	5.776	399	Sub-Saharan Africa (all income levels)
#FB61D7	400865	5.83	399	Sub-Saharan Africa (all income levels)
#FB61D7	408182	5.884	399	Sub-Saharan Africa (all income levels)
#FB61D7	416342	5.938	399	Sub-Saharan Africa (all income levels)
#FB61D7	425509	5.991	399	Sub-Saharan Africa (all income levels)
#FB61D7	435800	6.043	399	Sub-Saharan Africa (all income levels)
#FB61D7	447283	6.093	399	Sub-Saharan Africa (all income levels)
#FB61D7	460193	6.141	399	Sub-Saharan Africa (all income levels)
#FB61D7	474538	6.185	399	Sub-Saharan Africa (all income levels)
#FB61D7	489860	6.226	399	Sub-Saharan Africa (all income levels)
#FB61D7	505512	6.262	399	Sub-Saharan Africa (all income levels)
#FB61D7	521070	6.293	399	Sub-Saharan Africa (all income levels)
#FB61D7	536409	6.316	399	Sub-Saharan Africa (all income levels)
#FB61D7	551823	6.333	399	Sub-Saharan Africa (all income levels)
#FB61D7	567828	6.342	399	Sub-Saharan Africa (all income levels)
#FB61D7	585155	6.343	399	Sub-Saharan Africa (all income levels)
#FB61D7	604371	6.337	399	Sub-Saharan Africa (all income levels)
#FB61D7	625413	6.324	399	Sub-Saharan Africa (all income levels)
#FB61D7	648202	6.305	399	Sub-Saharan Africa (all income levels)
#FB61D7	673230	6.28	399	Sub-Saharan Africa (all income levels)
#FB61D7	701097	6.252	399	Sub-Saharan Africa (all income levels)
#FB61D7	732092	6.223	399	Sub-Saharan Africa (all income levels)
#FB61D7	766598	6.194	399	Sub-Saharan Africa (all income levels)
#FB61D7	804134	6.166	399	Sub-Saharan Africa (all income levels)
#FB61D7	843060	6.139	399	Sub-Saharan Africa (all income levels)
#FB61D7	881146	6.114	399	Sub-Saharan Africa (all income levels)
#FB61D7	916811	6.09	399	Sub-Saharan Africa (all income levels)
#FB61D7	949479	6.066	399	Sub-Saharan Africa (all income levels)
#FB61D7	979666	6.039	399	Sub-Saharan Africa (all income levels)
#FB61D7	1008242	6.009	399	Sub-Saharan Africa (all income levels)
#FB61D7	1036580	5.974	399	Sub-Saharan Africa (all income levels)
#FB61D7	1065746	5.933	399	Sub-Saharan Africa (all income levels)
#FB61D7	1095930	5.885	399	Sub-Saharan Africa (all income levels)
#FB61D7	1126986	5.831	399	Sub-Saharan Africa (all income levels)
#FB61D7	1159271	5.772	399	Sub-Saharan Africa (all income levels)
#FB61D7	1193143	5.708	399	Sub-Saharan Africa (all income levels)
#FB61D7	1228863	5.64	399	Sub-Saharan Africa (all income levels)
#FB61D7	1266691	5.57	399	Sub-Saharan Africa (all income levels)
#FB61D7	1306667	5.498	399	Sub-Saharan Africa (all income levels)
#FB61D7	1348548	5.426	399	Sub-Saharan Africa (all income levels)
#FB61D7	1391934	5.354	399	Sub-Saharan Africa (all income levels)
#FB61D7	1436549	5.281	399	Sub-Saharan Africa (all income levels)
#FB61D7	1482324	5.208	399	Sub-Saharan Africa (all income levels)
#FB61D7	1529406	5.133	399	Sub-Saharan Africa (all income levels)
#FB61D7	1577984	5.056	399	Sub-Saharan Africa (all income levels)
#FB61D7	1628332	4.977	399	Sub-Saharan Africa (all income levels)
#FB61D7	1680640	4.896	399	Sub-Saharan Africa (all income levels)
#FB61D7	1734966	4.814	399	Sub-Saharan Africa (all income levels)
#FB61D7	6652516	6.749	401	Sub-Saharan Africa (all income levels)
#FB61D7	6866780	6.789	401	Sub-Saharan Africa (all income levels)
#FB61D7	7085698	6.827	401	Sub-Saharan Africa (all income levels)
#FB61D7	7303664	6.862	401	Sub-Saharan Africa (all income levels)
#FB61D7	7513510	6.893	401	Sub-Saharan Africa (all income levels)
#FB61D7	7710761	6.918	401	Sub-Saharan Africa (all income levels)
#FB61D7	7891194	6.937	401	Sub-Saharan Africa (all income levels)
#FB61D7	8057629	6.95	401	Sub-Saharan Africa (all income levels)
#FB61D7	8221194	6.957	401	Sub-Saharan Africa (all income levels)
#FB61D7	8397508	6.957	401	Sub-Saharan Africa (all income levels)
#FB61D7	8597133	6.95	401	Sub-Saharan Africa (all income levels)
#FB61D7	8827429	6.936	401	Sub-Saharan Africa (all income levels)
#FB61D7	9083737	6.915	401	Sub-Saharan Africa (all income levels)
#FB61D7	9350286	6.888	401	Sub-Saharan Africa (all income levels)
#FB61D7	9604475	6.855	401	Sub-Saharan Africa (all income levels)
#FB61D7	9831636	6.815	401	Sub-Saharan Africa (all income levels)
#FB61D7	10023738	6.771	401	Sub-Saharan Africa (all income levels)
#FB61D7	10190202	6.721	401	Sub-Saharan Africa (all income levels)
#FB61D7	10354855	6.665	401	Sub-Saharan Africa (all income levels)
#FB61D7	10551189	6.605	401	Sub-Saharan Africa (all income levels)
#FB61D7	10802497	6.539	401	Sub-Saharan Africa (all income levels)
#FB61D7	11118132	6.468	401	Sub-Saharan Africa (all income levels)
#FB61D7	11488683	6.392	401	Sub-Saharan Africa (all income levels)
#FB61D7	11895742	6.31	401	Sub-Saharan Africa (all income levels)
#FB61D7	12311805	6.223	401	Sub-Saharan Africa (all income levels)
#FB61D7	12716887	6.131	401	Sub-Saharan Africa (all income levels)
#FB61D7	13104616	6.035	401	Sub-Saharan Africa (all income levels)
#FB61D7	13480997	5.935	401	Sub-Saharan Africa (all income levels)
#FB61D7	13853171	5.831	401	Sub-Saharan Africa (all income levels)
#FB61D7	14233006	5.725	401	Sub-Saharan Africa (all income levels)
#FB61D7	14628693	5.616	401	Sub-Saharan Africa (all income levels)
#FB61D7	15043053	5.505	401	Sub-Saharan Africa (all income levels)
#FB61D7	15471695	5.392	401	Sub-Saharan Africa (all income levels)
#FB61D7	15907265	5.278	401	Sub-Saharan Africa (all income levels)
#FB61D7	16339278	5.166	401	Sub-Saharan Africa (all income levels)
#FB61D7	16760926	5.058	401	Sub-Saharan Africa (all income levels)
#FB61D7	17169151	4.957	401	Sub-Saharan Africa (all income levels)
#FB61D7	17568461	4.866	401	Sub-Saharan Africa (all income levels)
#FB61D7	17968830	4.786	401	Sub-Saharan Africa (all income levels)
#FB61D7	18384302	4.716	401	Sub-Saharan Africa (all income levels)
#FB61D7	18825034	4.656	401	Sub-Saharan Africa (all income levels)
#FB61D7	19293392	4.607	401	Sub-Saharan Africa (all income levels)
#FB61D7	19786307	4.564	401	Sub-Saharan Africa (all income levels)
#FB61D7	20301686	4.525	401	Sub-Saharan Africa (all income levels)
#FB61D7	20835514	4.487	401	Sub-Saharan Africa (all income levels)
#FB61D7	21384034	4.447	401	Sub-Saharan Africa (all income levels)
#FB61D7	21947779	4.402	401	Sub-Saharan Africa (all income levels)
#FB61D7	22525659	4.352	401	Sub-Saharan Africa (all income levels)
#FB61D7	23110139	4.297	401	Sub-Saharan Africa (all income levels)
#FB61D7	23691533	4.236	401	Sub-Saharan Africa (all income levels)
#FB61D7	24262901	4.17	401	Sub-Saharan Africa (all income levels)
#FB61D7	24820706	4.1	401	Sub-Saharan Africa (all income levels)
#FB61D7	3576684	6.372	403	Sub-Saharan Africa (all income levels)
#FB61D7	3632778	6.429	403	Sub-Saharan Africa (all income levels)
#FB61D7	3689661	6.489	403	Sub-Saharan Africa (all income levels)
#FB61D7	3748272	6.551	403	Sub-Saharan Africa (all income levels)
#FB61D7	3809929	6.613	403	Sub-Saharan Africa (all income levels)
#FB61D7	3875205	6.673	403	Sub-Saharan Africa (all income levels)
#FB61D7	3944983	6.726	403	Sub-Saharan Africa (all income levels)
#FB61D7	4017946	6.77	403	Sub-Saharan Africa (all income levels)
#FB61D7	4089829	6.805	403	Sub-Saharan Africa (all income levels)
#FB61D7	4154897	6.829	403	Sub-Saharan Africa (all income levels)
#FB61D7	4209201	6.844	403	Sub-Saharan Africa (all income levels)
#FB61D7	4252126	6.852	403	Sub-Saharan Africa (all income levels)
#FB61D7	4285526	6.858	403	Sub-Saharan Africa (all income levels)
#FB61D7	4311157	6.865	403	Sub-Saharan Africa (all income levels)
#FB61D7	4331801	6.872	403	Sub-Saharan Africa (all income levels)
#FB61D7	4350256	6.882	403	Sub-Saharan Africa (all income levels)
#FB61D7	4366830	6.895	403	Sub-Saharan Africa (all income levels)
#FB61D7	4383225	6.908	403	Sub-Saharan Africa (all income levels)
#FB61D7	4405432	6.921	403	Sub-Saharan Africa (all income levels)
#FB61D7	4440982	6.932	403	Sub-Saharan Africa (all income levels)
#FB61D7	4495479	6.942	403	Sub-Saharan Africa (all income levels)
#FB61D7	4573076	6.948	403	Sub-Saharan Africa (all income levels)
#FB61D7	4673637	6.951	403	Sub-Saharan Africa (all income levels)
#FB61D7	4793275	6.949	403	Sub-Saharan Africa (all income levels)
#FB61D7	4925668	6.942	403	Sub-Saharan Africa (all income levels)
#FB61D7	5067026	6.929	403	Sub-Saharan Africa (all income levels)
#FB61D7	5211764	6.908	403	Sub-Saharan Africa (all income levels)
#FB61D7	5363069	6.879	403	Sub-Saharan Africa (all income levels)
#FB61D7	5535918	6.842	403	Sub-Saharan Africa (all income levels)
#FB61D7	5750861	6.797	403	Sub-Saharan Africa (all income levels)
#FB61D7	6020113	6.745	403	Sub-Saharan Africa (all income levels)
#FB61D7	6351760	6.685	403	Sub-Saharan Africa (all income levels)
#FB61D7	6734242	6.619	403	Sub-Saharan Africa (all income levels)
#FB61D7	7136110	6.547	403	Sub-Saharan Africa (all income levels)
#FB61D7	7514053	6.471	403	Sub-Saharan Africa (all income levels)
#FB61D7	7837173	6.393	403	Sub-Saharan Africa (all income levels)
#FB61D7	8094751	6.313	403	Sub-Saharan Africa (all income levels)
#FB61D7	8296478	6.232	403	Sub-Saharan Africa (all income levels)
#FB61D7	8457221	6.15	403	Sub-Saharan Africa (all income levels)
#FB61D7	8600911	6.07	403	Sub-Saharan Africa (all income levels)
#FB61D7	8746128	5.991	403	Sub-Saharan Africa (all income levels)
#FB61D7	8895353	5.915	403	Sub-Saharan Africa (all income levels)
#FB61D7	9045748	5.841	403	Sub-Saharan Africa (all income levels)
#FB61D7	9204581	5.769	403	Sub-Saharan Africa (all income levels)
#FB61D7	9379621	5.698	403	Sub-Saharan Africa (all income levels)
#FB61D7	9576331	5.628	403	Sub-Saharan Africa (all income levels)
#FB61D7	9798963	5.557	403	Sub-Saharan Africa (all income levels)
#FB61D7	10046967	5.483	403	Sub-Saharan Africa (all income levels)
#FB61D7	10314678	5.407	403	Sub-Saharan Africa (all income levels)
#FB61D7	10593248	5.327	403	Sub-Saharan Africa (all income levels)
#FB61D7	10876033	5.246	403	Sub-Saharan Africa (all income levels)
#FB61D7	11161530	5.162	403	Sub-Saharan Africa (all income levels)
#FB61D7	635956	5.828	405	Sub-Saharan Africa (all income levels)
#FB61D7	642182	5.771	405	Sub-Saharan Africa (all income levels)
#FB61D7	647572	5.67	405	Sub-Saharan Africa (all income levels)
#FB61D7	652180	5.515	405	Sub-Saharan Africa (all income levels)
#FB61D7	656056	5.32	405	Sub-Saharan Africa (all income levels)
#FB61D7	659368	5.139	405	Sub-Saharan Africa (all income levels)
#FB61D7	661811	5.045	405	Sub-Saharan Africa (all income levels)
#FB61D7	663719	5.091	405	Sub-Saharan Africa (all income levels)
#FB61D7	666641	5.296	405	Sub-Saharan Africa (all income levels)
#FB61D7	672620	5.643	405	Sub-Saharan Africa (all income levels)
#FB61D7	682966	6.071	405	Sub-Saharan Africa (all income levels)
#FB61D7	698632	6.489	405	Sub-Saharan Africa (all income levels)
#FB61D7	718837	6.812	405	Sub-Saharan Africa (all income levels)
#FB61D7	741030	6.984	405	Sub-Saharan Africa (all income levels)
#FB61D7	761613	6.993	405	Sub-Saharan Africa (all income levels)
#FB61D7	778096	6.866	405	Sub-Saharan Africa (all income levels)
#FB61D7	789452	6.662	405	Sub-Saharan Africa (all income levels)
#FB61D7	796727	6.463	405	Sub-Saharan Africa (all income levels)
#FB61D7	802025	6.33	405	Sub-Saharan Africa (all income levels)
#FB61D7	808460	6.283	405	Sub-Saharan Africa (all income levels)
#FB61D7	818280	6.322	405	Sub-Saharan Africa (all income levels)
#FB61D7	832141	6.423	405	Sub-Saharan Africa (all income levels)
#FB61D7	849298	6.542	405	Sub-Saharan Africa (all income levels)
#FB61D7	868908	6.642	405	Sub-Saharan Africa (all income levels)
#FB61D7	889592	6.71	405	Sub-Saharan Africa (all income levels)
#FB61D7	910336	6.743	405	Sub-Saharan Africa (all income levels)
#FB61D7	930962	6.743	405	Sub-Saharan Africa (all income levels)
#FB61D7	951816	6.728	405	Sub-Saharan Africa (all income levels)
#FB61D7	973017	6.706	405	Sub-Saharan Africa (all income levels)
#FB61D7	994816	6.68	405	Sub-Saharan Africa (all income levels)
#FB61D7	1017385	6.649	405	Sub-Saharan Africa (all income levels)
#FB61D7	1040717	6.608	405	Sub-Saharan Africa (all income levels)
#FB61D7	1064691	6.554	405	Sub-Saharan Africa (all income levels)
#FB61D7	1089235	6.486	405	Sub-Saharan Africa (all income levels)
#FB61D7	1114249	6.404	405	Sub-Saharan Africa (all income levels)
#FB61D7	1139667	6.312	405	Sub-Saharan Africa (all income levels)
#FB61D7	1165465	6.214	405	Sub-Saharan Africa (all income levels)
#FB61D7	1191672	6.115	405	Sub-Saharan Africa (all income levels)
#FB61D7	1218336	6.02	405	Sub-Saharan Africa (all income levels)
#FB61D7	1245530	5.93	405	Sub-Saharan Africa (all income levels)
#FB61D7	1273312	5.846	405	Sub-Saharan Africa (all income levels)
#FB61D7	1301748	5.768	405	Sub-Saharan Africa (all income levels)
#FB61D7	1330849	5.692	405	Sub-Saharan Africa (all income levels)
#FB61D7	1360559	5.616	405	Sub-Saharan Africa (all income levels)
#FB61D7	1390791	5.54	405	Sub-Saharan Africa (all income levels)
#FB61D7	1421515	5.462	405	Sub-Saharan Africa (all income levels)
#FB61D7	1452659	5.383	405	Sub-Saharan Africa (all income levels)
#FB61D7	1484337	5.303	405	Sub-Saharan Africa (all income levels)
#FB61D7	1516920	5.222	405	Sub-Saharan Africa (all income levels)
#FB61D7	1550905	5.142	405	Sub-Saharan Africa (all income levels)
#FB61D7	1586624	5.063	405	Sub-Saharan Africa (all income levels)
#FB61D7	1624228	4.988	405	Sub-Saharan Africa (all income levels)
#FB61D7	8105440	7.946	407	Sub-Saharan Africa (all income levels)
#FB61D7	8361442	7.998	407	Sub-Saharan Africa (all income levels)
#FB61D7	8628973	8.042	407	Sub-Saharan Africa (all income levels)
#FB61D7	8908425	8.078	407	Sub-Saharan Africa (all income levels)
#FB61D7	9200158	8.103	407	Sub-Saharan Africa (all income levels)
#FB61D7	9504702	8.119	407	Sub-Saharan Africa (all income levels)
#FB61D7	9822505	8.126	407	Sub-Saharan Africa (all income levels)
#FB61D7	10154489	8.125	407	Sub-Saharan Africa (all income levels)
#FB61D7	10502250	8.117	407	Sub-Saharan Africa (all income levels)
#FB61D7	10867717	8.103	407	Sub-Saharan Africa (all income levels)
#FB61D7	11252466	8.081	407	Sub-Saharan Africa (all income levels)
#FB61D7	11657477	8.051	407	Sub-Saharan Africa (all income levels)
#FB61D7	12083159	8.012	407	Sub-Saharan Africa (all income levels)
#FB61D7	12529800	7.963	407	Sub-Saharan Africa (all income levels)
#FB61D7	12997438	7.905	407	Sub-Saharan Africa (all income levels)
#FB61D7	13486241	7.84	407	Sub-Saharan Africa (all income levels)
#FB61D7	13995996	7.769	407	Sub-Saharan Africa (all income levels)
#FB61D7	14527242	7.695	407	Sub-Saharan Africa (all income levels)
#FB61D7	15081677	7.618	407	Sub-Saharan Africa (all income levels)
#FB61D7	15661480	7.538	407	Sub-Saharan Africa (all income levels)
#FB61D7	16267906	7.455	407	Sub-Saharan Africa (all income levels)
#FB61D7	16901167	7.366	407	Sub-Saharan Africa (all income levels)
#FB61D7	17559844	7.27	407	Sub-Saharan Africa (all income levels)
#FB61D7	18241424	7.165	407	Sub-Saharan Africa (all income levels)
#FB61D7	18942464	7.049	407	Sub-Saharan Africa (all income levels)
#FB61D7	19660018	6.918	407	Sub-Saharan Africa (all income levels)
#FB61D7	20392312	6.769	407	Sub-Saharan Africa (all income levels)
#FB61D7	21138372	6.602	407	Sub-Saharan Africa (all income levels)
#FB61D7	21896890	6.422	407	Sub-Saharan Africa (all income levels)
#FB61D7	22666720	6.231	407	Sub-Saharan Africa (all income levels)
#FB61D7	23446439	6.037	407	Sub-Saharan Africa (all income levels)
#FB61D7	24237056	5.847	407	Sub-Saharan Africa (all income levels)
#FB61D7	25036941	5.668	407	Sub-Saharan Africa (all income levels)
#FB61D7	25839132	5.506	407	Sub-Saharan Africa (all income levels)
#FB61D7	26634659	5.366	407	Sub-Saharan Africa (all income levels)
#FB61D7	27418077	5.251	407	Sub-Saharan Africa (all income levels)
#FB61D7	28186224	5.165	407	Sub-Saharan Africa (all income levels)
#FB61D7	28943647	5.102	407	Sub-Saharan Africa (all income levels)
#FB61D7	29702246	5.059	407	Sub-Saharan Africa (all income levels)
#FB61D7	30478597	5.03	407	Sub-Saharan Africa (all income levels)
#FB61D7	31285050	5.012	407	Sub-Saharan Africa (all income levels)
#FB61D7	32126351	4.998	407	Sub-Saharan Africa (all income levels)
#FB61D7	33000524	4.983	407	Sub-Saharan Africa (all income levels)
#FB61D7	33905011	4.965	407	Sub-Saharan Africa (all income levels)
#FB61D7	34834606	4.939	407	Sub-Saharan Africa (all income levels)
#FB61D7	35785718	4.907	407	Sub-Saharan Africa (all income levels)
#FB61D7	36757498	4.869	407	Sub-Saharan Africa (all income levels)
#FB61D7	37752304	4.83	407	Sub-Saharan Africa (all income levels)
#FB61D7	38773277	4.792	407	Sub-Saharan Africa (all income levels)
#FB61D7	39824734	4.755	407	Sub-Saharan Africa (all income levels)
#FB61D7	40909194	4.718	407	Sub-Saharan Africa (all income levels)
